clean_text,sentiment
dear santa all i want for christmas is for to send my iphone ordered 929,-1.0
yes rt no dont remind me tomorrow just fing tell me what the updates you want to install actually are,-1.0
please dont go the way has gone with their ios release notes we deserve to know whats happening with our gear,-1.0
apple inc is catching up on iphone 6 supply but still lagging demand aapl aapl,0.0
aapla year later microsofts nokia acquisition makes sense,0.0
lastpass debuts autopassword change feature for easy password changes mac blog aapl,0.0
gave over 3k for a computer weeks agoand still nothing awesome,-1.0
happy monday my camera on my fancy iphone6plus suddenly stopped working this weekend so instead i meme,-1.0
i called operator to speak to someone about corp funding the frank o geary baseball stadium in st pete fl shehungup help,0.0
elevate is pick for number one iphone app of the year,0.0
apple fibonacci technicals levels intraday update aapl aapl,0.0
block trade detected in aapl,-1.0
we hope doesnt use glass for their new store in williamsburg we are afraid the sikrikim and tzimerman will break it,-1.0
why did you make it so difficult to get help with your products i just wasted 45 minutes of my life online and still am nowhere,-1.0
cofounder steve wozniak talks about steve jobs amp apples early days via,0.0
my phone went from 78 to 21 please tell me how that is mathematically possible,-1.0
average mac user faced nine malware threats last year but os x remains minor target mac blog aapl,-1.0
zoonova whatif analysis aapl lnkd fb googl tsla stocks options bonds frn mm 10 bps vol 20 nasdaq 4500,0.0
rt my phone went from 78 to 21 please tell me how that is mathematically possible,-1.0
why apple watch may be a luxury fashion hit aapl aapl,0.0
rt pioneer bill fernandez on glass oculus rift and the look of the future innovation,0.0
fuck this is the third charger ive broke in like two months u suck and you know it,-1.0
here are the top apps for the iphone according to technologya,0.0
cnbctv whats driving apple down aapl,0.0
apple fibonacci technicals levels last intraday update aapl aapl,0.0
13 left what even is this shit,-1.0
finally got my iphone 6 such a relief after using my 4 for months,1.0
five apple predictions for 2015 aapl aapl,0.0
rt ive tried turning it off and on whats my problem here,-1.0
is it your mothers,0.0
store on 5th ave,0.0
opening a new nonapple device reminds what an amazing job does with outofboxexperience pono arrived confused,1.0
cmon im ready to buy your watch hurry up applewatch,-1.0
aaplheres apples idea for a 3d iphone display,0.0
had android chargers for years amp theyre still top tier please keep up,-1.0
apple intraday comments last update premium users aapl stockaction trading stocks mkt,0.0
please ban after school and yik yak apps from itunesapp store these are apps being used for anonymous bullying amp threats,-1.0
watch it,0.0
recruiting luxury executives for iwatch ill make it easy for them just get celebrities to wear them,0.0
whore you talking to,0.0
appledec 9 trading daily profit 348sh weekly profits of 626sh aapl stockaction trading stocks mkt,0.0
you lol,1.0
lets go shopping,1.0
rt ive tried turning it off and on whats my problem here,-1.0
how if im an apple supporter,0.0
because you know you dont want none,0.0
thinking of upgrading to yosemite think twice its not for everyone rt asmsg,-1.0
media reports say that is hiring pros from the fashion and retail industry wearabletechnology is fashion,0.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,0.0
proof does not use its own products freaking mail shows up in search for file in the finder nut kicks,-1.0
dois,0.0
really your search tool is useless nut kicks,-1.0
ur minute has been about 10 minutes,-1.0
tres,0.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,0.0
so just gave me a huge middle finger to the face,-1.0
rt thinking of upgrading to yosemite think twice its not for everyone rt asmsg,-1.0
rt thinking of upgrading to yosemite think twice its not for everyone rt asmsg,-1.0
tell them how ya really feel,0.0
why isnt group facetime a thing wtf,-1.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will fin startup nyc,0.0
apple is warming up to social media apple is hiring a social media guru in la will fin startup nyc,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,1.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will via,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,0.0
being held hostage at they are replacing the whole phone last backup at 630 am this morning so anything since was byebyebye,-1.0
rt love the is supporting hourofcode with workshops,1.0
hey is it normal for my laptop charger to be soldering itself to my skin thanks j,-1.0
via fc apple is warming up to social media apple is hiring a social media guru in la will finally twe,0.0
rt there is no avocado emoji may i ask why,0.0
i could not agree more between and only great things will happen appleandibm ibmandtwitter,1.0
my iphone 5s photos are no longer downloading automatically to my laptop when i sync it support is unhelpful any ideas,-1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
wow yall needa step it up rt music and snapchat at the same damn time thank you note4,-1.0
what happened to apple inc aapl apple,0.0
thank u i can now compile all of the pics that i communicate with in one place,1.0
the oddly uplifting story of the apple cofounder who sold his stake for 800 aapl aapl,0.0
can i exchange my iphone for a different color lmao i changed my mind,0.0
rt apple acted unfairly in suppressing digital music competition paul kedrosky aapl aapl,-1.0
lets not forget that press effects stock to defend against ipod antitrust suit,0.0
apple inc deleted songs from rival services from ipods aapl,-1.0
theyre staging a die in ar an apple store while being on their iphone,0.0
happy monday my camera on my fancy iphone6plus suddenly stopped working this weekend so instead i meme,-1.0
facebook ceo mark zuckerberg criticizes apple aapl aapl,-1.0
fuck you too,-1.0
you need to sort your phones out,-1.0
45000 feet keep flying,0.0
of and tim cook of are sparring but can we plz talk real connectivity on the web,0.0
youre shit fix my problem,-1.0
